,age,workclass,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
25722,35,Self-emp-not-inc,95455,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,<=50K
25723,39,Private,209867,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,13550,0,45,United-States,>50K
25724,35,Self-emp-inc,79586,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
25725,41,Private,289669,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
25726,31,Private,347166,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,4650,0,40,United-States,<=50K
25727,40,Private,53835,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
25728,46,Local-gov,14878,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
25729,31,Private,266126,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
25730,41,Self-emp-inc,146659,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Honduras,<=50K
25731,42,Private,125280,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,40,United-States,<=50K
25732,23,Private,173535,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
25733,21,?,77665,Some-college,10,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50K
25734,49,Private,280525,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
25735,53,Private,479621,Assoc-voc,11,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25736,38,Local-gov,194630,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,4787,0,43,United-States,>50K
25737,36,Private,247600,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,Taiwan,<=50K
25738,32,Private,258406,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,72,Mexico,<=50K
25739,20,Private,107746,11th,7,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,Guatemala,<=50K
25740,17,?,47407,11th,7,Never-married,?,Own-child,White,Male,0,0,10,United-States,<=50K
25741,22,Private,229987,Some-college,10,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Female,0,0,32,United-States,<=50K
25742,25,Private,312338,Assoc-voc,11,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
25743,58,Private,225394,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,<=50K
25744,24,Private,373718,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
25745,48,State-gov,120131,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,8614,0,40,United-States,>50K
25746,20,Private,472789,1st-4th,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,El-Salvador,<=50K
25747,60,Self-emp-not-inc,27886,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25748,20,Private,138352,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K
25749,52,Private,123011,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
25750,36,Private,306567,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K
25751,46,Local-gov,187749,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
25752,22,Private,260594,11th,7,Never-married,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K
25753,19,Private,236879,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,<=50K
25754,37,Private,186808,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
25755,30,Private,373213,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
25756,44,Private,187629,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K
25757,63,?,106648,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K
25758,22,Private,305781,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,Canada,<=50K
25759,31,Self-emp-inc,256362,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3908,0,50,United-States,<=50K
25760,17,Private,239947,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
25761,21,Private,349041,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
25762,67,Private,105252,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25763,46,Private,182715,7th-8th,4,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
25764,29,Private,166210,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
25765,20,Private,113200,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,6,United-States,<=50K
25766,27,Private,142075,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,<=50K
25767,35,Private,454843,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25768,19,Private,142219,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
25769,36,Private,112512,12th,8,Separated,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
25770,43,Private,212894,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
25771,62,State-gov,265201,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
25772,28,Private,251905,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2339,40,Canada,<=50K
25773,18,Private,170627,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
25774,59,Private,354037,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,Black,Male,15024,0,50,United-States,>50K
25775,37,Private,259089,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
25776,27,Private,21856,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25777,46,Local-gov,207946,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,<=50K
25778,29,Private,77009,11th,7,Separated,Sales,Not-in-family,White,Female,0,2754,42,United-States,<=50K
25779,33,Private,36539,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
25780,62,Private,176811,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25781,46,Private,456062,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,55,United-States,>50K
25782,28,Private,277746,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25783,22,Private,288132,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
25784,46,Federal-gov,344415,Masters,14,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,1887,40,United-States,>50K
25785,54,Self-emp-inc,206964,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,>50K
25786,34,Private,198091,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,<=50K
25787,67,?,150264,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,20,Canada,>50K
25788,62,Private,588484,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K
25789,30,Private,113364,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Poland,<=50K
25790,19,Private,270551,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
25791,49,?,31478,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,99,United-States,<=50K
25792,27,Private,190525,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,<=50K
25793,36,Private,153066,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
25794,52,Private,150393,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
25795,47,Private,99911,12th,8,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
25796,57,Local-gov,343447,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
25797,64,Private,169482,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
25798,56,?,32855,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
25799,53,Private,194501,11th,7,Widowed,Other-service,Own-child,White,Female,0,0,47,United-States,<=50K
25800,53,Private,177705,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
25801,31,Private,123983,Some-college,10,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,40,South,<=50K
25802,41,Private,138975,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,>50K
25803,45,Local-gov,235431,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
25804,63,?,83043,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2179,45,United-States,<=50K
25805,45,State-gov,130206,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
25806,23,Private,210053,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K
25807,39,Local-gov,249392,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States,<=50K
25808,31,Private,87418,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
25809,35,Self-emp-not-inc,190387,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
25810,54,Private,176240,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,60,United-States,>50K
25811,22,?,211013,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,Mexico,<=50K
25812,40,Local-gov,105862,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,5455,0,40,United-States,<=50K
25813,55,Self-emp-not-inc,185195,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25814,31,Private,173495,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25815,58,Self-emp-inc,78634,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
25816,31,Private,147284,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,99,United-States,>50K
25817,46,Self-emp-not-inc,82572,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
25818,38,Private,154641,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25819,22,Local-gov,39236,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,594,0,25,United-States,<=50K
25820,17,?,64785,10th,6,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
25821,48,Self-emp-not-inc,179337,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,England,<=50K
25822,73,Private,173047,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K
25823,25,Private,264012,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
25824,53,Federal-gov,227836,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
25825,46,Private,321327,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,45,United-States,>50K
25826,45,Self-emp-inc,108100,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,99999,0,25,?,>50K
25827,37,Private,146398,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25828,30,Private,324120,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
25829,29,Private,367329,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25830,29,State-gov,301582,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
25831,75,?,222789,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,6,United-States,<=50K
25832,58,Private,170108,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25833,42,Self-emp-not-inc,82297,7th-8th,4,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,50,United-States,<=50K
25834,62,Local-gov,180162,9th,5,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,24,United-States,<=50K
25835,45,Local-gov,348172,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,7298,0,40,United-States,>50K
25836,38,Private,809585,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
25837,36,Self-emp-not-inc,67728,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
25838,70,?,163057,HS-grad,9,Widowed,?,Not-in-family,White,Female,2009,0,40,United-States,<=50K
25839,42,Self-emp-not-inc,102069,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
25840,47,Local-gov,149700,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States,>50K
25841,42,Self-emp-not-inc,109273,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
25842,43,Private,393354,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,38,United-States,>50K
25843,37,Private,226947,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25844,36,State-gov,86805,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298,0,39,United-States,>50K
25845,27,Private,493689,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,France,<=50K
25846,54,Private,299324,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,40,Mexico,<=50K
25847,48,Self-emp-not-inc,353012,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
25848,29,Private,174419,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
25849,29,Private,209472,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
25850,37,Private,295127,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,47,United-States,<=50K
25851,55,Self-emp-inc,182273,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
25852,67,Private,228200,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,20,United-States,<=50K
25853,51,Private,263836,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
25854,35,Private,178948,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
25855,41,Private,43945,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,<=50K
25856,64,Self-emp-not-inc,253296,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
25857,49,Private,24712,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K
25858,38,Self-emp-not-inc,342635,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K
25859,62,Private,115387,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,40,United-States,<=50K
25860,62,Self-emp-not-inc,182998,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
25861,70,?,133248,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,United-States,<=50K
25862,45,Self-emp-not-inc,246891,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
25863,20,Private,30035,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
25864,38,Private,175232,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
25865,50,Self-emp-inc,140516,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
25866,40,Private,64980,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,55,United-States,>50K
25867,30,Private,155781,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K
25868,52,Federal-gov,192065,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
25869,28,Self-emp-not-inc,227890,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,>50K
25870,62,Self-emp-not-inc,162249,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
25871,31,Private,165949,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
25872,40,Private,445382,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25873,34,Private,211948,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,1590,40,United-States,<=50K
25874,53,Private,163678,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
25875,42,Private,89413,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
25876,26,Private,289700,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
25877,51,Private,163826,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
25878,49,Private,185385,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
25879,43,Private,169031,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25880,42,Private,54611,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
25881,31,Private,130620,11th,7,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,India,<=50K
25882,26,Private,328663,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,United-States,<=50K
